Serial Number,Country,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status,Time Delta
81432144017,India,IITK65_Aziz Nagar,03/01/2022 21:07,80.927326,26.929331,False,68.0,72.0,,72.0,72.0,,632,730,730,733,733,733,0.54,0.0,21.9,53,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/01/2022 21:22,80.927326,26.929331,False,68.0,72.0,,72.0,72.0,,639,739,739,741,742,742,0.54,0.0,21.5,54,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/01/2022 21:37,80.927326,26.929331,False,68.0,72.0,,72.0,72.0,,643,743,743,746,746,746,0.54,0.0,21.0,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/01/2022 21:52,80.927326,26.929331,False,67.0,71.0,,71.0,71.0,,631,730,730,732,732,733,0.54,0.0,21.0,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/01/2022 22:07,80.927326,26.929331,False,67.0,71.0,,72.0,72.0,,631,730,730,733,733,733,0.54,0.0,21.4,54,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/01/2022 22:22,80.927326,26.929331,False,69.0,73.0,,73.0,73.0,,645,746,746,748,749,749,0.54,0.0,21.6,54,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/01/2022 22:37,80.927326,26.929331,False,70.0,75.0,,75.0,75.0,,659,761,761,764,764,764,0.54,0.0,21.5,54,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/01/2022 22:52,80.927326,26.929331,False,72.0,76.0,,76.0,76.0,,673,778,778,781,781,781,0.54,0.0,21.4,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/01/2022 23:07,80.927326,26.929331,False,73.0,77.0,,78.0,78.0,,684,791,791,794,795,795,0.54,0.0,21.3,54,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/01/2022 23:22,80.927326,26.929331,False,74.0,78.0,,79.0,79.0,,695,803,803,806,807,807,0.54,0.0,21.2,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/01/2022 23:37,80.927326,26.929331,False,75.0,80.0,,80.0,80.0,,709,820,820,823,823,823,0.54,0.0,21.0,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/01/2022 23:52,80.927326,26.929331,False,79.0,84.0,,84.0,84.0,,745,861,861,864,864,864,0.54,0.0,21.0,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 00:07,80.927326,26.929331,False,81.0,86.0,,86.0,86.0,,761,879,879,882,883,883,0.54,0.0,21.0,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 00:22,80.927326,26.929331,False,84.0,89.0,,89.0,89.0,,794,918,918,922,922,922,0.54,0.0,20.9,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 00:37,80.927326,26.929331,False,94.0,100.0,,100.0,100.0,,884,1022,1022,1026,1026,1027,0.55,0.0,20.8,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 00:52,80.927326,26.929331,False,104.0,110.0,,110.0,111.0,,978,1131,1131,1136,1136,1136,0.55,0.0,20.7,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 01:07,80.927326,26.929331,False,94.0,100.0,,100.0,100.0,,886,1024,1024,1028,1028,1028,0.55,0.0,20.7,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 01:22,80.927326,26.929331,False,103.0,109.0,,109.0,109.0,,969,1120,1120,1124,1124,1124,0.54,0.0,20.7,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 01:37,80.927326,26.929331,False,134.0,142.0,,142.0,142.0,,1263,1460,1460,1465,1465,1466,0.55,0.0,20.7,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 01:52,80.927326,26.929331,False,122.0,129.0,,129.0,129.0,,1147,1326,1326,1331,1332,1332,0.54,0.0,21.0,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 02:07,80.927326,26.929331,False,95.0,101.0,,101.0,101.0,,890,1029,1029,1033,1033,1033,0.55,0.0,21.5,53,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 02:22,80.927326,26.929331,False,92.0,98.0,,98.0,98.0,,859,993,993,998,998,998,0.56,0.0,21.9,52,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 02:37,80.927326,26.929331,False,108.0,115.0,,115.0,115.0,,1008,1166,1166,1170,1171,1171,0.55,0.0,22.1,52,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 02:52,80.927326,26.929331,False,104.0,110.0,,110.0,110.0,,965,1115,1115,1119,1119,1120,0.54,0.0,22.5,52,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 03:07,80.927326,26.929331,False,88.0,93.0,,93.0,94.0,,814,941,941,944,945,945,0.55,0.0,23.0,51,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 03:22,80.927326,26.929331,False,75.0,79.0,,80.0,80.0,,687,794,794,797,798,798,0.54,0.0,23.9,49,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 03:37,80.927326,26.929331,False,75.0,80.0,,80.0,80.0,,684,791,791,794,794,794,0.55,0.0,24.6,47,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 03:52,80.927326,26.929331,False,75.0,80.0,,80.0,80.0,,680,786,786,789,790,790,0.55,0.0,25.2,46,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 04:07,80.927326,26.929331,False,73.0,77.0,,78.0,78.0,,658,761,761,764,764,764,0.55,0.0,25.9,45,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 04:22,80.927326,26.929331,False,77.0,82.0,,82.0,82.0,,690,797,797,800,801,801,0.56,0.0,26.4,44,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 04:37,80.927326,26.929331,False,76.0,80.0,,80.0,80.0,,677,783,783,786,786,786,0.56,0.0,26.7,44,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 04:52,80.927326,26.929331,False,70.0,74.0,,74.0,74.0,,620,717,717,720,720,720,0.56,0.0,27.2,42,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 05:07,80.927326,26.929331,False,68.0,72.0,,72.0,72.0,,604,698,698,701,701,701,0.56,0.0,27.5,41,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 05:22,80.927326,26.929331,False,55.0,59.0,,59.0,59.0,,491,568,568,570,570,570,0.55,0.0,27.6,41,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 05:37,80.927326,26.929331,False,40.0,42.0,,42.0,42.0,,350,404,404,406,406,406,0.54,0.0,28.0,39,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 05:52,80.927326,26.929331,False,37.0,39.0,,39.0,39.0,,328,379,379,380,380,380,0.54,0.0,28.3,38,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 06:07,80.927326,26.929331,False,38.0,40.0,,40.0,40.0,,333,386,386,387,387,387,0.55,0.0,28.5,38,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 06:22,80.927326,26.929331,False,40.0,43.0,,43.0,43.0,,354,409,409,410,411,411,0.54,0.0,28.7,38,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 06:37,80.927326,26.929331,False,38.0,40.0,,40.0,40.0,,333,385,385,387,387,387,0.54,0.0,28.8,37,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 06:52,80.927326,26.929331,False,42.0,45.0,,45.0,45.0,,372,430,430,432,432,432,0.55,0.0,28.6,37,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 07:07,80.927326,26.929331,False,36.0,38.0,,38.0,38.0,,313,362,362,363,363,363,0.54,0.0,28.7,37,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 07:22,80.927326,26.929331,False,34.0,36.0,,36.0,36.0,,299,346,346,347,347,347,0.53,0.0,28.8,37,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 07:48,80.927326,26.929331,False,35.0,37.0,,37.0,37.0,,304,351,351,353,353,353,0.53,0.0,29.6,36,5.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 08:03,80.927326,26.929331,False,36.0,38.0,,38.0,38.0,,312,360,360,362,362,362,0.53,0.0,29.2,37,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 08:18,80.927326,26.929331,False,35.0,37.0,,37.0,37.0,,307,355,355,356,356,357,0.53,0.0,,,8.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 08:33,80.927326,26.929331,False,34.0,36.0,,36.0,36.0,,298,344,344,345,346,346,0.53,0.0,29.2,37,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 08:48,80.927326,26.929331,False,34.0,36.0,,36.0,36.0,,301,348,348,349,349,349,0.53,0.0,29.2,37,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 09:03,80.927326,26.929331,False,35.0,37.0,,37.0,37.0,,310,358,358,359,359,360,0.54,0.0,29.2,37,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 09:18,80.927326,26.929331,False,32.0,34.0,,34.0,34.0,,279,322,322,323,323,324,0.54,0.0,29.2,36,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 09:33,80.927326,26.929331,False,32.0,34.0,,34.0,34.0,,278,321,321,322,322,322,0.53,0.0,29.3,35,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 09:48,80.927326,26.929331,False,30.0,32.0,,32.0,32.0,,264,305,305,306,307,307,0.53,0.0,29.2,37,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 10:03,80.927326,26.929331,False,27.0,29.0,,29.0,29.0,,237,274,274,275,275,275,0.54,0.0,29.1,36,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 10:18,80.927326,26.929331,False,28.0,29.0,,29.0,29.0,,242,280,280,281,281,281,0.53,0.0,29.0,36,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 10:33,80.927326,26.929331,False,28.0,29.0,,30.0,30.0,,244,282,282,283,283,283,0.54,0.0,29.0,36,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 10:48,80.927326,26.929331,False,28.0,29.0,,29.0,29.0,,245,283,283,284,284,284,0.53,0.0,29.1,37,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 11:03,80.927326,26.929331,False,28.0,30.0,,30.0,30.0,,246,284,284,285,285,285,0.53,0.0,29.5,37,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 11:18,80.927326,26.929331,False,26.0,27.0,,27.0,27.0,,223,258,258,259,259,259,0.53,0.0,29.8,36,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 11:33,80.927326,26.929331,False,25.0,26.0,,26.0,26.0,,216,249,249,250,250,250,0.54,0.0,29.3,37,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 11:48,80.927326,26.929331,False,24.0,25.0,,25.0,25.0,,207,239,239,240,240,240,0.53,0.0,28.8,37,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 12:03,80.927326,26.929331,False,25.0,26.0,,26.0,26.0,,221,255,255,256,256,256,0.53,0.0,28.2,37,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 12:18,80.927326,26.929331,False,26.0,27.0,,27.0,27.0,,230,266,266,267,267,267,0.54,0.0,27.7,38,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 12:33,80.927326,26.929331,False,27.0,29.0,,29.0,29.0,,245,283,283,284,284,284,0.54,0.0,27.3,40,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 12:48,80.927326,26.929331,False,34.0,36.0,,36.0,36.0,,305,353,353,354,354,354,0.55,0.0,27.1,42,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 13:03,80.927326,26.929331,False,36.0,38.0,,38.0,38.0,,319,368,368,370,370,370,0.54,0.0,26.9,43,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 13:18,80.927326,26.929331,False,37.0,39.0,,39.0,39.0,,327,378,378,379,379,379,0.54,0.0,26.7,44,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 13:33,80.927326,26.929331,False,41.0,43.0,,43.0,43.0,,364,421,421,422,422,422,0.54,0.0,26.5,44,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 13:48,80.927326,26.929331,False,,,,,,,,,,,,,,16.0,26.4,45,16.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 14:03,80.927326,26.929331,False,51.0,54.0,,54.0,54.0,,460,532,532,534,534,534,0.54,0.0,26.3,45,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 14:18,80.927326,26.929331,False,61.0,64.0,,64.0,64.0,,545,630,630,632,632,632,0.55,0.0,26.0,46,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 14:33,80.927326,26.929331,False,55.0,58.0,,58.0,58.0,,495,572,572,574,574,574,0.54,0.0,25.8,46,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 14:48,80.927326,26.929331,False,55.0,58.0,,58.0,58.0,,497,574,574,576,576,576,0.54,0.0,25.6,47,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 15:03,80.927326,26.929331,False,54.0,57.0,,57.0,57.0,,487,562,562,565,565,565,0.54,0.0,25.4,47,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 15:18,80.927326,26.929331,False,54.0,57.0,,57.0,57.0,,488,564,564,566,566,566,0.55,0.0,25.2,48,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 15:33,80.927326,26.929331,False,51.0,54.0,,54.0,54.0,,465,537,537,539,539,539,0.54,0.0,25.0,48,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 15:48,80.927326,26.929331,False,51.0,54.0,,54.0,54.0,,467,540,540,542,542,542,0.54,0.0,24.8,49,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 16:03,80.927326,26.929331,False,55.0,58.0,,58.0,58.0,,499,577,577,579,579,579,0.54,0.0,24.8,49,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 16:18,80.927326,26.929331,False,58.0,61.0,,61.0,61.0,,523,605,605,607,607,607,0.55,0.0,24.7,49,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 16:33,80.927326,26.929331,False,54.0,58.0,,58.0,58.0,,496,574,574,576,576,576,0.54,0.0,24.6,49,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 16:48,80.927326,26.929331,False,56.0,59.0,,59.0,59.0,,508,588,588,590,590,590,0.55,0.0,,,8.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 17:03,80.927326,26.929331,False,57.0,60.0,,60.0,60.0,,519,600,600,602,603,603,0.54,0.0,24.1,50,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 17:18,80.927326,26.929331,False,54.0,57.0,,57.0,57.0,,495,572,572,574,574,574,0.54,0.0,23.9,50,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 17:33,80.927326,26.929331,False,58.0,61.0,,61.0,61.0,,524,605,605,608,608,608,0.54,0.0,24.7,49,4.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 17:48,80.927326,26.929331,False,470.0,570.0,,629.0,659.0,,4033,4828,4828,4943,4959,4963,0.64,0.0,,,8.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 18:03,80.927326,26.929331,False,318.0,370.0,,397.0,411.0,,2794,3306,3306,3363,3371,3373,0.64,0.0,24.1,49,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 18:18,80.927326,26.929331,False,65.0,69.0,,69.0,69.0,,597,691,691,694,694,694,0.55,0.0,23.8,50,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 18:33,80.927326,26.929331,False,59.0,63.0,,63.0,63.0,,544,629,629,632,632,632,0.55,0.0,23.6,51,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 18:48,80.927326,26.929331,False,59.0,62.0,,62.0,62.0,,541,625,625,628,628,628,0.54,0.0,23.5,51,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 19:03,80.927326,26.929331,False,62.0,65.0,,65.0,65.0,,567,655,655,657,658,658,0.55,0.0,23.2,52,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 19:18,80.927326,26.929331,False,62.0,66.0,,66.0,66.0,,574,663,663,665,666,666,0.54,0.0,,,8.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 19:33,80.927326,26.929331,False,62.0,66.0,,66.0,66.0,,574,664,664,666,666,666,0.54,0.0,23.2,52,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 19:48,80.927326,26.929331,False,64.0,68.0,,68.0,68.0,,589,681,681,684,684,684,0.54,0.0,23.3,52,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 20:03,80.927326,26.929331,False,66.0,70.0,,70.0,70.0,,609,704,704,706,706,707,0.54,0.0,23.1,52,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 20:32,80.927326,26.929331,False,66.0,69.0,,69.0,70.0,,603,697,697,700,700,700,0.54,0.0,23.5,52,1.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 20:47,80.927326,26.929331,False,67.0,71.0,,71.0,71.0,,617,714,714,716,716,716,0.54,0.0,22.9,53,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 21:02,80.927326,26.929331,False,66.0,70.0,,70.0,70.0,,609,704,704,706,707,707,0.54,0.0,22.6,54,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 21:17,80.927326,26.929331,False,65.0,69.0,,69.0,69.0,,605,699,699,702,702,702,0.54,0.0,22.6,53,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 21:32,80.927326,26.929331,False,66.0,70.0,,70.0,70.0,,615,711,711,713,714,714,0.54,0.0,22.4,54,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 21:47,80.927326,26.929331,False,68.0,72.0,,72.0,72.0,,634,733,733,736,736,736,0.54,0.0,22.1,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 22:02,80.927326,26.929331,False,70.0,74.0,,74.0,74.0,,649,751,751,753,754,754,0.54,0.0,22.2,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 22:17,80.927326,26.929331,False,71.0,75.0,,75.0,75.0,,661,764,764,767,767,767,0.54,0.0,22.1,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 22:32,80.927326,26.929331,False,71.0,75.0,,76.0,76.0,,662,765,765,768,768,769,0.55,0.0,22.2,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 22:47,80.927326,26.929331,False,71.0,75.0,,76.0,76.0,,662,766,766,769,769,769,0.54,0.0,22.1,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 23:02,80.927326,26.929331,False,72.0,76.0,,76.0,76.0,,670,775,775,778,778,778,0.54,0.0,22.0,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 23:17,80.927326,26.929331,False,74.0,78.0,,78.0,78.0,,687,795,795,798,798,798,0.55,0.0,21.9,55,0.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 23:32,80.927326,26.929331,False,,,,,,,,,,,,,,16.0,21.8,56,16.0,15.0
81432144017,India,IITK65_Aziz Nagar,03/02/2022 23:47,80.927326,26.929331,False,74.0,79.0,,79.0,79.0,,692,800,800,803,803,804,0.55,0.0,21.7,56,0.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 00:03,80.898381,26.934874,False,87.0,93.0,,93.0,94.0,,663,769,769,772,772,772,0.57,0.0,18.5,63,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 00:18,80.898381,26.934874,False,89.0,95.0,,95.0,95.0,,673,781,781,784,785,785,0.57,0.0,18.5,63,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 00:33,80.898381,26.934874,False,93.0,98.0,,99.0,99.0,,703,815,815,818,818,819,0.57,0.0,18.4,63,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 00:48,80.898381,26.934874,False,94.0,100.0,,101.0,101.0,,716,831,831,834,834,834,0.57,0.0,18.4,64,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 01:03,80.898381,26.934874,False,96.0,102.0,,102.0,103.0,,730,846,846,850,850,850,0.57,0.0,18.3,64,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 01:18,80.898381,26.934874,False,95.0,102.0,,102.0,102.0,,726,842,842,845,846,846,0.57,0.0,18.2,64,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 01:33,80.898381,26.934874,False,97.0,103.0,,104.0,104.0,,738,856,856,859,860,860,0.57,0.0,18.2,65,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 01:48,80.898381,26.934874,False,100.0,107.0,,107.0,108.0,,762,884,884,887,888,888,0.58,0.0,18.4,65,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 02:03,80.898381,26.934874,False,105.0,111.0,,112.0,112.0,,793,920,920,924,924,925,0.58,0.0,18.6,64,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 02:18,80.898381,26.934874,False,104.0,111.0,,111.0,112.0,,785,911,911,915,915,916,0.58,0.0,19.0,63,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 02:33,80.898381,26.934874,False,107.0,114.0,,115.0,115.0,,808,938,938,941,942,942,0.58,0.0,19.3,63,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 02:48,80.898381,26.934874,False,111.0,118.0,,119.0,119.0,,832,965,965,969,970,970,0.58,0.0,19.6,62,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 03:03,80.898381,26.934874,False,109.0,116.0,,116.0,117.0,,816,946,946,950,950,951,0.57,0.0,19.9,62,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 03:18,80.898381,26.934874,False,105.0,112.0,,112.0,113.0,,786,912,912,915,916,916,0.57,0.0,20.2,62,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 03:33,80.898381,26.934874,False,103.0,110.0,,110.0,111.0,,768,891,891,895,895,896,0.58,0.0,20.6,61,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 03:48,80.898381,26.934874,False,103.0,110.0,,110.0,110.0,,762,884,884,888,888,889,0.58,0.0,21.0,60,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 04:03,80.898381,26.934874,False,105.0,111.0,,112.0,112.0,,773,897,897,901,901,901,0.58,0.0,21.4,60,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 04:18,80.898381,26.934874,False,101.0,107.0,,107.0,108.0,,741,859,859,863,863,863,0.57,0.0,21.8,59,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 04:33,80.898381,26.934874,False,100.0,106.0,,106.0,107.0,,731,848,848,851,851,852,0.57,0.0,22.2,59,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 04:48,80.898381,26.934874,False,88.0,93.0,,94.0,94.0,,642,744,744,747,748,748,0.57,0.0,22.6,57,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 05:03,80.898381,26.934874,False,81.0,86.0,,87.0,87.0,,592,686,686,689,689,690,0.58,0.0,23.1,56,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 05:18,80.898381,26.934874,False,65.0,69.0,,69.0,69.0,,470,545,545,547,547,547,0.56,0.0,23.5,54,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 05:33,80.898381,26.934874,False,58.0,61.0,,61.0,61.0,,418,485,485,486,487,487,0.56,0.0,23.8,52,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 05:48,80.898381,26.934874,False,42.0,45.0,,45.0,45.0,,305,354,354,355,355,355,0.55,0.0,24.2,48,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 06:03,80.898381,26.934874,False,40.0,43.0,,43.0,43.0,,291,337,337,339,339,339,0.56,0.0,24.5,47,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 06:18,80.898381,26.934874,False,40.0,42.0,,42.0,42.0,,286,331,331,333,333,333,0.56,0.0,24.8,46,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 06:33,80.898381,26.934874,False,40.0,42.0,,42.0,42.0,,287,332,332,333,333,333,0.55,0.0,25.0,45,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 06:48,80.898381,26.934874,False,35.0,38.0,,38.0,38.0,,254,294,294,295,296,296,0.56,0.0,25.2,44,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 07:03,80.898381,26.934874,False,32.0,34.0,,34.0,34.0,,231,267,267,268,268,268,0.56,0.0,25.3,42,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 07:18,80.898381,26.934874,False,34.0,36.0,,36.0,36.0,,243,281,281,282,282,282,0.56,0.0,25.5,42,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 07:33,80.898381,26.934874,False,34.0,36.0,,36.0,36.0,,240,278,278,279,279,279,0.56,0.0,25.7,42,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 07:48,80.898381,26.934874,False,32.0,34.0,,34.0,34.0,,228,264,264,265,265,265,0.55,0.0,25.8,41,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 08:03,80.898381,26.934874,False,28.0,30.0,,30.0,30.0,,203,235,235,236,236,236,0.55,0.0,26.0,39,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 08:18,80.898381,26.934874,False,25.0,26.0,,26.0,26.0,,177,205,205,206,206,206,0.55,0.0,26.1,37,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 08:33,80.898381,26.934874,False,25.0,27.0,,27.0,27.0,,180,208,208,209,209,209,0.55,0.0,26.2,37,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 08:48,80.898381,26.934874,False,25.0,26.0,,26.0,26.0,,175,203,203,204,204,204,0.55,0.0,26.3,37,4.0,15.0
81432144019,India,IITK66_Mubarakpur,03/01/2022 09:03,80.898381,26.934874,False,25.0,26.0,,26.0,26.0,,174,202,202,203,203,203,0.56,0.0,26.4,37,4.0,15.0
